label,content
1,金镶玉 功夫茶具 雪花釉陶瓷茶壶茶杯公道杯整套 荷韵茶具套组，还没有使用，看起来做工很好，特别是荷花我喜欢。
2,和图片略有差别，没有之前买的这个品牌的杯子好。
2,垃圾服务
0,京东商城所谓的优势：效率和品质，在我看来，都是忽悠我们大众消费者，在其做大做强以后还是诚如王某某所言：店大欺客.....有图为证：品质出了问题，这还是京东自营的，他营的商品可想而知，物流也没如预计而言“当天送到”...
0,从来不评价 杯盖竟然有裂痕 伤心?
0,凭什么学生就要自取啊？这叫送货上门？都是惯的，连基本的服务都没了。
1,款式很大方，质量非常好，价钱也很合理货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢???????????商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~???
1,货品完好送到。纯白骨瓷大碗，质地很好，满意。
0,杯盖坏了，然后店家说补我一个，然后你们看图
1,收到产品美观又实惠……包装设计理念非常方便……质量非常非常不错、瓷器品质很好、质地细腻光滑、釉面品质光滑舒适不粘、下次再来……
2,货物与图片演示的大小不一致，实物比较小
2,比图片差远了，形似而已
1,碗碟套装很漂亮，礼盒包装，送人很有档次，高端大气上档次，京东商城发货快，送货及时，物美价廉，非常满意的一次购物体验。还会继续光顾的。京东商城活动价格很实惠。
1,同事也说实惠。，看了评价抱着试试的态度买还真的跟评价一样宝贝很实惠很好，挺可以的很喜欢和图片相符
0,不能买！不能买！大家千万不要上当，商品质量太差，商家不守信用，客服态度更差！
2,做工粗糙，拿着拉手都是毛刺
0,说真心话 盘子到家之后打开一看 全碎了，我也懒得退货了 真不知道送货员是怎么搞的。
1,一眼就被这个盘子的配色吸引了，简直说得上惊艳。京东京造的价格也非常有竞争力，算得上是物美价廉吧。瓷器的质量不太会看。以后有需要还会再回购。
0,失败的一次购物 刚收到两天就降价了
2,杯子一般，盖子不咋滴，放在上面不稳。
2,使用感觉一般般，出水一般，设计也一般
0,"这次买的商品，最不满意就是这个白骨瓷碗了，因为太薄了，比正常的瓷碗要薄的多！人在洗碗的时候，难免会有所磕碰，轻微的磕碰，可能都会让这个白骨瓷碗破碎。我甚至都认为，用两只手使劲掰，都可以把它给掰开，由于担心伤到自己，所以没敢硬掰。
这个白骨瓷碗唯一的好处，就是透光性好，把碗对着灯泡方向看，碗壁是半透光的，但是除此以外，剩下的就都是缺点了。
碗壁太薄，除了不耐磕碰寿命短以外，连隔热性都变差了。本来陶瓷碗相对于金属碗，一个很重要的优点，就是隔热性好，保温性好。但是这个白骨瓷的隔热性非常差，碗里盛了热汤以后，变得非常烫手，等同于一个单层金属碗，连陶瓷碗最起码的优点都丧失掉了！
这个碗，我是按照餐具来购买的，不是当成工艺品来观赏的。碗壁太薄，不隔热不耐用，就不是好碗，再好看也没用！毕竟，碗是买回来用的，而不是买回来看的！对于这个白骨瓷碗，严重不推荐！而且以后再也不会买这种白骨瓷餐具了！"
0,太差，跟用过的似的，而且跟图片差远了，跟说明也差的多
0,盘子不圆，碗有污点擦不掉，总的来说不咋样
2,东西还可以，就是有一个碟子有点毛刺会有些扎手，其他的都挺好的。之所以中评，是因为快递的原因，一个快递足足等了一个星期有多，还好东西还可以
1,多次购买，碟子还有碗都在这家买的，质量好，吃饭都感觉香了，颜色花纹也都特别好看，陶瓷品质很好。这次刚好赶上活动，比之前买便宜不少呢
2,有划痕……好几道……不像是运输过程中划的，不给力啊
2,没有收到 但联系小哥说是送了 眼前的情况 不知道如何评价
0,很low。不值
1,"非常沉甸甸，很有质感，大小也比想象的大一点，颜色也很美。
这个价格非常划算了，可能是老款，所以打折。打算用来在烤箱焗饭，焗意面什么的。"
0,垃圾 垃圾 垃圾  垃圾  一杯水下去裂开了 客服还不理人  **逼
0,一般般，质量有点差，做工也很差
1,"美观程度：超级无敌美，第二次购买。
使用难易：捧在手里怕摔，哈哈哈哈??
瓷质效果：感觉非常好。
瓷质品质：好，第二次购买
质地效果：比其他碗碗薄点，但是不影响。
釉面品质：很好，美，第二次购买，以前的被孩子碰到地上了"
1,这个盘子?很好看啊，用来装菜或者早餐放包子，吐司，鸡蛋什么的都可以?摆盘漂亮了心情也好，吃得也开心，再更大一圈的话更好！
2,"有些薄.有些瑕疵,用了一些时间,也习惯了."
2,整体而言一般般，盘子偏小，筷子质量也不是很好。
1,太喜欢了??，从颜色到材质。有磨砂有光亮。北欧极简风格，太有质感啦。碗，盘，汤碗 鱼盘，折耳，法海钵，筷子，勺子应有尽有。京东自营，送货上门?。送礼自用皆可！
1,过年啦，要请客啦！才发现家里没有那么多盘子啊，跑北郊拿了一趟，也才几个盘子，还是不够，只好赶紧从京东上买。还是京东靠谱，第二天就到了。盘子还可以，简单，干净，没啥问题。
0,换了5次货，最终勉强接受，不是因为泡沫丢了的话就退货了，差评！！！
0,有豁口
1,不愧景德镇的东西，就是好，无论质量还是外观，高端大气上档次。
2,对质量稍微有点要求的建议不要入手，做工有些粗糙。毕竟一分钱一分货！
2,杯子挺可爱的，买来给小朋友用，。。。。。。。
0,到手不到一周就裂了，是什么情况
0,非常差的一次网购体验，收到货时当面和快递员核实破损，快递员也拍了照片，所有的餐具就保鲜膜包在一起，因为餐具的形状和大小不一，保护不周导致严重破损，而且还少送一个汤碗，商家做事不专业粗心大意，虽然没多少钱，但看到残骸般的产品还是被#到，作为货真价实的景德镇人，我除了气愤而且还很耻恨这种因为没责任心的商家损坏景德镇的信誉名声，希望大家理智购买。
0,真的无法用言语来表达了，脆脆的碗就算了，到货还一堆烂碗，瓷器东西包装太不严谨了，找客服理赔既然得到的是这种态度，也是头一回见，至于里面的筷子既然都跟个木头棍似的，还不如不要呢，当一次性筷子都觉的降档次。
2,碗还行，就是盘子太小了，放不多少，就比碗口大一些
0,银行产品，秒批秒批！利息4.9厘左右，一年都不用还钱[怄火][怄火][怄火]不打电审，当天放款！需要联系~
1,美观程度：碗到手后看起来还是挺大气的，外观全家都喜欢。使用难易：买来吃面用的，本来打算拿到单位用，结果感觉小了一点，就只好放在家里使用了。瓷质效果：瓷质看起来还是不错的样子。瓷质品质：瓷的品质我们也不太懂，反正大家看图片。质地效果：景德镇出品的，应该错不了。
0,很一般，粗糙。每个盘子上还贴了张纸条，小心翼翼撕下来盘子上还是留了胶，很费劲才洗掉。有一个碗底还坏了一块。一圈色彩也不均匀，有的地方和掉色了似的。
2,东西快来了，颜色好看的。但是杯子坏了。
2,尺寸可以就是和图片描述不一样，实物颜色不好看，不值这个价格，有点失望，对于美烧浓的爱用者来说太失望了！以后不敢买了！
0,有几个盘子太小了
2,这个杯子瑕疵很多，和卖家联系，说想换，卖家说陶瓷杯有瑕疵很正常，退货快递也不上门。挺小的，杯子里面掉色的地方很多。所以我也懒得退了，重新买了两个别的，总之不推荐买这个。
2,盘子有点小，样子好看就是有点薄，回来有一个碗是破的。
2,这是什么破筷子。
2,收到宝贝迫不及待的打开包装，很安全没有破损，整体还可以，颜色没有图片艳丽，白色部分有点暗，稍稍有点失望，底部不光滑，没有商标产地等常规说明，另外就像详情里介绍的有凹凸点和黑点（后两张图片是商品介绍），另外包装盒上没有说明可以用到烤箱，品名也不是介绍的烤盘只是普通方盘，盒内没有合格证说明书等，不太清楚京东自营的商品是否是合格品，有点接近外面的普通品，失望，五星只是给服务物流等
1,商品非常好，真的够多，收到货就打开了，很惊喜！包装完整，一个都没有坏，不错不错！快递小哥特别给力，送货上门，辛苦了！
0,杯子有裂口
1,物美价廉，真的很喜欢；色彩搭配清新脱俗，高档有气质，真的很喜欢，价格美丽啊
2,第一次发来的有瑕疵换货后还是瑕疵，实在没办法理解怎么都是瑕疵品呢？图一图二是第一次收到的，换货后的不但有瑕疵还是椭圆形的，实物更明显，图片反应不出真实效果！售后还是值得表扬，处理问题很积极也有速度，就是商品质量实在不敢恭维！第一次给五星以下的评价，给这三星其实都是给客服的，商品一星都不值！
0,真心不敢恭维、碗实在太小、还很浅、不适合家用
0,包装太简陋了，和图片也不符合。失望至极，不建议购买。
1,很漂亮，质量很好，使用方便。
0,垃圾商家给人发次品，别在这家买，嫌麻烦懒得退。
0,太小了      小的过分
0,对这商品好失望，收到打开发现商品有问题，跟客服说商品有问题，重新发货，我明明跟客服说要检查过才发过来，收到的也是次品。之前对京东商品都有点好感，现在我非常失望。
0,我昨天晚上买的，今天到的，打开快递后发现杯子碎了，怕不放心所以在京东上，非常伤心
2,收到这套茶具的熟人告知，茶具不错，质量尚可。
0,差评 我定的陶瓷勺 结果寄来的是钢勺 我也懒得退了
